game_id,white_id,white_elo,black_id,black_elo,opening,moves,winner
0pMZnRmf,matei_popescu1510,1785,majidsalehikashmar,1798,D00,d4 d5 e3 Nf6 Bd3 Qd6 Nd2 Bg4 f3 Bh5 Ne2 Bg6 e4 dxe4 Nxe4 Nxe4 fxe4 e6 O-O Nc6 c3 O-O-O Nf4 Qe7 Nxg6 hxg6 Qf3 f5 e5 g5 Qg3 f4 Qg4 Rh4 Qe2 a6 Bxa6 bxa6 Qxa6+ Kd7 Qb5 Rb8 Qa4 Qd8 c4 Ra8 Qb5 Qb8 Qxb8 Rxb8 Re1 Nxd4,black
0QamXT49,garoglan,1775,matei_popescu1510,1865,B27,e4 c5 Nf3 g6 Bc4 Bg7 c3 e6 O-O d5 exd5 exd5 Bb5+ Bd7 Bxd7+ Qxd7 Re1+ Ne7 d4 c4 Bg5 Nc6 Na3 a6 Nc2 O-O Nb4 Rfe8 Nxc6 Nxc6 Qd2 f5 h3 b5 Bh6 Bh8 Rxe8+ Rxe8 Re1 Re4 Ng5 Re7 Re3 Qe8 Rxe7 Qxe7 Nf3 Bf6 Bf4 Qe4 Bg5 Bg7 Bh6 Bf6 Bg5 Bh8 Be3 Nb8 Ne5 Bxe5 dxe5 Qxe5 Bd4 Qe4 Qh6 Qe7 h4 Nc6 Be3 Ne5 h5 Ng4 Qf4 Nxe3 fxe3 Qe4 hxg6 hxg6 Qb8+ Kh7 Qa7+ Kh6 Kh2 Qh4+ Kg1 Qe1+ Kh2 Qh4+ Kg1 Qe4 b3 cxb3 axb3 b4 cxb4 Qxb4 Qxa6 Qxb3 Qe2 Qb1+ Kh2 Qe4 Qd2 Qh4+ Kg1 Qg5 Kh2 Kg7 Qd4+ Kh6 Kg1 Qg3 Qc3 Qg4 Qd2 Qe4 Qe2 d4 Qc4 Qxe3+ Kh2 Qf4+ Kg1 Qe4 Qg8 d3 Qh8+ Kg5 Qd8+ Kg4,black
0Re1mAVf,dabu2882,1567,matei_popescu1510,1548,B10,e4 c6 Nf3 d5 e5 c5 d4 Nc6 Bb5 Bg4 Bxc6+ bxc6 h3 Bh5 g4 Bg6 Nh4 Be4 f3 e6 g5 Bg6 Nxg6 hxg6 Bf4 Ne7 Nd2 Nf5 c3 cxd4 cxd4 Nxd4 Qa4 Qb6 Be3 Bc5 Nb3 Nxb3 Bxc5 Nxc5 Qc2 Ke7 Kf1 Qb5+ Kg2 Rh4 a4 Qb6 b3 Rah8 Qf2 Nd3 Qxb6 axb6 Rad1 Nf4+ Kg3 Nxh3 Rc1 R4h5 Rxc6 Nxg5 Rxh5 Rxh5 Rxb6 Rh1 b4 Rb1 a5 Kd8 a6 Ra1 b5 Kc7 Rb7+ Kc8 b6 Rxa6 Rc7+ Kd8 Rb7 Kc8 Rc7+ Kb8 Rc6 Kb7 Rc7+ Kxb6 Rd7 Ra7 Rd6+ Kc7 f4 Ne4+,black
0rhjYkID,matei_popescu1510,1859,adelelwwkl,1924,A40,d4 e6 e3 c6 Bd3 d5 Nd2 c5 c3 Nc6 f4 Qb6 Ngf3 Nf6 O-O Bd6 Ne5 cxd4 exd4 O-O Rf3 h6 Rh3 Nxe5 fxe5 Bxe5 Nf3 Bc7 Bxh6 gxh6 Rxh6 Ne4 Nh4 f5 Qh5 Rf6 Rh8+ Kg7 Qh7#,white
0T6VKYxc,matei_popescu1510,1887,desperate_attack,1925,A45,d4 Nf6 Bg5 e6 e3 d5 Bd3 c5 c3 Nc6 f4 Be7 Nd2 h6 Bxf6 Bxf6 Ngf3 a6 a4 cxd4 exd4 Bh4+ g3 Bf6 O-O O-O Ne5 Nxe5 fxe5 Be7 Qg4 f5 exf6 Rxf6 Rxf6 Bxf6 Qg6,white
0tHpvskR,manas70,1608,matei_popescu1510,1641,D00,d4 d5 Bf4 c5 e3 Nc6 c3 Qb6 Nf3 Bf5 b3 Nf6 Be2 e6 Nbd2 h6 O-O cxd4 cxd4 Be7 h3 O-O Ne5 Nxe5 Bxe5 Ne4 Nxe4 Bxe4 f3 Bh7 Bd3 f6 Bxh7+ Kxh7 Qd3+ Kh8 Bg3 Bd6 Bxd6 Qxd6 Rac1 e5 dxe5 fxe5 Rc2 Rac8 Rfc1 Rxc2 Rxc2 Qb6 Kh1 Rd8 Qf5 Qxe3 Rc7 Qg5,white
0U8BKV1y,ashish_mankin,1710,matei_popescu1510,1732,B27,e4 c5 Nf3 g6 c3 d5 Be2 dxe4 Qa4+ Nc6 Qxe4 Bg7 O-O Bf5 Qc4 Nf6 Qxc5 O-O Nh4 Bc2 Na3 Be4 d3 Bd5 c4 Be6 Be3 Bg4 Nf3 Bxf3 Bxf3 e5 Rad1 Nd4 Bxd4 exd4 Nc2 Nd7 Qa3 Ne5 Bd5 Nc6 b4 a6 Qb3 Ne7 a4 Nxd5 cxd5 Qd7 Rde1 Rfd8 Re4 Qxd5 Qxd5 Rxd5 Rfe1 Rad8 h3 R5d7 Re8+ Rxe8 Rxe8+ Bf8 Re4 Bg7 f3 f5 Re8+ Bf8 Kf2 Kf7 Rc8 Bg7 g4 fxg4 fxg4 Ke6 Kf3 Rf7+ Ke4 Rd7 Re8+ Kf7 Rc8 Re7+ Kf3 Rd7 Ke4 Re7+ Kf3 Rd7 Rc4 Ke6 Ke4 b5 Rc6+ Ke7 axb5 axb5 Rc5 Rb7 Nxd4 Bxd4 Kxd4 Kd6 Ke4 Ke6 d4 Kd6 d5 Re7+ Kd4 Rb7 Rc6+ Kd7 Kc5 Rb8 d6 Rb7 h4 Ke6 Rc7 Rb8 Rxh7 Rc8+ Kxb5 Kxd6 Rh6 Rg8 h5 Ke5 Rxg6,white
0Up2KOFY,matei_popescu1510,1757,breizh73,1760,B24,e4 c5 Nc3 Nc6 g3 g6 Bg2 Bg7 d3 Nf6 f4 d6 Nf3 O-O O-O Bg4 h3 Bxf3 Qxf3 Nd4 Qf2 a6 Be3 Nc6 a4 e6 Ne2 Qb6 Rab1 Qd8 c4 Nd7 Kh2 a5 Nc3 e5 Nb5 Qe7 b3 exf4 Bxf4 Nde5 Rbd1 Rad8 Qd2 Nb4 d4 cxd4 Nxd4 Nbc6 Nb5 Rd7 Bxe5 Nxe5 Qxa5 Nc6 Qb6 Rfd8 Qf2 Nb4 Rd5 Nxd5 exd5 Rf8 Re1 Qg5 Re4 Be5 Qe3 Qxe3 Rxe3 f5 b4 f4 gxf4 Bxf4+ Rg3 Bxg3+ Kxg3 Re8 Bf3 Re3 a5 Rf7 Nd4 Rd3,black
0UxJh7T2,matei_popescu1510,1907,ruma-x,2041,A40,d4 e6 e3 d5 Bd3 f5 Nf3 Nf6 Ne5 Bd6 f4 O-O O-O Nbd7 c4 c6 b3 Ne4 Ba3 Bxa3 Nxa3 Nxe5 fxe5 Qg5 Qe2 Bd7 Nb1 c5 Nd2 cxd4 exd4,black
0V2mr7kn,matei_popescu1510,1953,chessistressi,1978,A45,d4 Nf6 Bg5 e6 e3 c6 Bd3 c5 c3 d5 f4 cxd4 exd4 Be7 Nd2 Nc6 Ngf3 a5 O-O b6 Qe2 Qc7 Ne5 Nb8 a4 Ba6 Bxf6 Bxf6 Ndf3 Bxd3 Nxd3 Nc6 Nfe5 Na7 f5 exf5 Ng6+ Kd7 Nxh8 Rxh8 Rxf5 Qd6 Re1 Nc8 Ne5+ Kc7 Nxf7,white
0vENAO5W,khanat,1826,matei_popescu1510,1904,E43,d4 Nf6 c4 e6 Nc3 Bb4 e3 b6 Nf3 Bb7 Bd3 O-O O-O d6 Qc2 Bxc3 bxc3 Nbd7 e4 e5 d5 Nc5 Bg5 h6 Bh4 g5 Bg3 Nh5 Be2 Nxg3 hxg3 Qd7 Nh2 f5 exf5 Qxf5 Qxf5 Rxf5 Ng4 Kg7 Ne3 Rf6 g4 Raf8 g3 Ne4 Nf5+ Kh7 Kg2 Bc8 f3 Nxc3 Bd3 Na4 Nxd6+ Kg7 Ne4 R6f7 Rf2 Nc5 Nxc5 bxc5 Raf1 a5 Rb2 Bd7 Rb7 c6 Ra7 a4 dxc6 Bxc6 Rxf7+ Rxf7,black
0vkQsZ0A,linoojeda,1648,matei_popescu1510,1610,A10,c4 g6 Nc3 Bg7 d4 c5 Nf3 f5 e3 Nf6 Qc2 O-O dxc5 Nc6 a3 a5 Nd5 Ne4 Bd3 Nxc5 Be2 d6 Bd2 a4 Bc3 Nb3 Rd1 e6 Bxg7 Kxg7 Nc3 Qc7 Nxa4,white
0VkyIsBe,matei_popescu1510,1805,ajmiller157,1822,A45,d4 Nf6 e3 e6 Bd3 c5 c3 Nc6 f4 d5 Nd2 Bd6 Ngf3 a6 O-O cxd4 cxd4 O-O Ne5 Bb8 a3 Ba7 Rf3 Nxe5 fxe5 Ng4 Rh3 Nh6 Rxh6 gxh6 Qh5 Qg5 Qf3 Kh8 Nb3 Rg8 e4 dxe4 Qxe4 Qg6 Qf3 Qg7 Be3 Bd7 g3 Bc6 Qh5 Raf8 Bxh6 Qg4 Qxg4 Rxg4 Bxf8 Bxd4+ Nxd4 Rxd4 Bf1 Rd2 b4 Rd5 Be7 Kg8 Bf6 h5 Bg2 Rd2 Bxc6 bxc6 Rc1 Ra2 Rxc6 Rxa3 Rc8+ Kh7 Rh8+ Kg6 Ra8 Rb3 Rxa6 Rxb4 Kg2 Rb2+ Kh3 Rc2 Ra8 Rc4 Rh8 Ra4 Rg8+ Kh7 Rg7+ Kh6 Rxf7 Kg6 Re7 Ra6 Rg7+ Kf5 Rg5+ Ke4 Rxh5 Ra8 Rh8 Ra7 Kh4 Kf5 g4+ Kg6 Rg8+ Kh6 g5+ Kh7 Rh8+ Kg6 Rh6+ Kf5 Kh5 Ra3 h4 Ra7 Rh8 Rb7 Kh6 Rb4 h5 Rb7 g6 Rb4 g7 Rg4 g8=Q Rg6+ Qxg6+ Kf4 Rg8 Ke3 Qg4 Kf2 Qg3+ Ke2 Ra8 Kf1 Qh2 Ke1 Ra1#,white
0VXBJtve,tsl_games,1993,matei_popescu1510,1893,A15,Nf3 Nf6 c4 g6 b3 Bg7 Bb2 c6 g3 d5 Bg2 Bg4 h3 Bf5 d3 Qd7 Nd4 O-O Nxf5 Qxf5 O-O e5 Nd2 Nbd7 e4 Qe6 exd5 cxd5 Re1 Qd6 Nf3 Rfe8 Qc2 Rac8 Rad1 Qb8 Qb1 a6 Qa1 b5 Nxe5,white
0WguTxd4,taramas,1911,matei_popescu1510,1882,B15,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nf6 Nxf6+ exf6 Nf3 Bd6 Be3 O-O Be2 Re8 O-O Bg4 c4 Nd7 h3 Bh5 Qb3 Qb6 Qxb6 axb6 a3 Ra4 Rfc1 Rea8 Kf1 Bg6 Nd2 Nf8 Rc3 Ne6 g3 Bf5 Kg2 Nc7 Bf3 b5 Rac1 Be6 d5 cxd5 cxd5 Nxd5 Bxd5 Bxd5+ f3 Bc6 Ne4 Bxe4 fxe4 h6 Rc8+ Kh7 Kf3 Be5 Rxa8 Rxa8 Rc2 Rd8 g4 Rd3 Ke2 Rd7 b4 Rc7 Rxc7 Bxc7 Bd4 Be5 Kd3 Kg6 Bc5 Kg5 Ke2 Kh4 Kf3 Kxh3 Bf8 g6 Bxh6 Kh4 Bf8 Kg5 Be7 Kh4 Bd8 Kh3 Be7 Kh2 Bd8 Kh1 Be7 Kg1 Bd8 Kf1 Be7 Ke1 g5 fxg5 Bxg5 Kd1 Be7 Kc2 Kg4 Kd3 Kg5 Kxe4 Kh6,black
0WMiBZMy,matei_popescu1510,1682,msragab,1628,D00,d4 d5 e3 Bf5 c4 e6 Nf3 h6 Nc3 c6 Qb3 Qc8 cxd5 exd5 Be2 Nf6 Bd2 Nbd7 Rc1 Nb6 O-O g5 Ne5 Bd6 a4 Nfd7 Nxd7 Qxd7 a5 Nc8 f3 Ne7 e4 dxe4 fxe4 Bg6 e5 Bc7 Nd1 O-O-O Bc3 Nd5 Bc4 Qg4 Bxd5 Rxd5 Ne3 Qh4 Nxd5 cxd5 Qxd5 Kb8 a6 Be4 Qxf7 b6 Qd7 g4 Rf7 Rc8 Rcf1 g3 h3,white
0wxiv97F,johnnyblaze810,1951,matei_popescu1510,1947,B12,e4 c6 d4 d5 e5 c5 dxc5 Nc6 Bb5 Bf5 Nf3 e6 b4 a5 c3 Ne7 O-O Ng6 Re1 Be7 Nd4 Bxb1 Rxb1 Qc7 Ba4 O-O Nb5 Qb8 f4 axb4 cxb4 Nxb4 Rxb4,white
0y4ZDVGf,mizmazaymen,1865,matei_popescu1510,1891,A10,c4 g6 Nc3 Bg7 d3 c5 g3 Nc6 Bg2 Qc7 Nf3 a6 O-O e6 Bf4 d6 Ne4 e5 Bd2 f5 Nc3 Nf6 Ne1 O-O Nc2 Rb8 Ne3 Be6 Ned5 Qd8 Rb1 Nd4 e3 Nc6 a3 Nxd5 Nxd5 Bxd5 Bxd5+ Kh8 b4 Ne7 Bg2 b5 cxb5 axb5 bxc5 dxc5 Rb3 c4 dxc4 bxc4 Rc3 Qc7 Qc2 Rbc8 Rc1 e4 Rxc4 Qd7 Rxc8 Rxc8 Qd1 Rxc1 Qxc1 Nc6 Bf1 Ne5 Bc3 Nf3+ Kg2 Qf7 Be2 Ne5 Bd4 g5 Qc8+,white
0ycupVke,napoleonremix,1843,matei_popescu1510,1935,D02,d4 d5 Nf3 c5 c3 Nc6 Bf4 Qb6 dxc5 Qxb2 Nbd2 Qa3 e3 Bf5 Bb5 Qxc5 Bxc6+ bxc6 O-O Nf6 Nb3 Qb6 Nfd4 Bg6 Re1 e6 f3 c5 Ne2 Bd6 Bxd6 Qxd6 Ng3 Qb6 e4 c4+ Kh1 cxb3 exd5 Nxd5 axb3 Nf6 b4 O-O f4 Rfd8 Qf3 Rac8 f5 exf5 Nxf5 Bxf5 Qxf5 Qc7 Re3 Re8 Rg3 Qe7 Rf1 Kh8 Qg5 g6 h3 Ne4 Qxe7 Nxg3+,black
0z80bpna,ronducs,1364,matei_popescu1510,1457,B27,e4 c5 Nf3 g6 Bc4 Bg7 O-O Nc6 c3 e6 d4 d5 Bb5 Ne7 e5 O-O Bg5 Qc7 Qd2 Nf5 Bxc6 bxc6 g4 Ne7 Bh6 Rd8 Bxg7 Kxg7 Qg5 h6 Qf6+ Kg8 g5 h5 Nh4 Rf8 f4 Nf5 Nxf5 exf5 Re1 Be6 dxc5 Rfe8 Nd2 a5 Nf3 Qa7 Nd4 Qxc5 Kg2 Qb6 Nf3 Qxb2+ Kh1 Rab8 Nh4 Qxc3 Nxg6 fxg6 Qxg6+ Kf8 Qf6+ Kg8 Qg6+ Kf8 Qf6+ Kg8 Qg6+,draw
0zTZQ8LC,giogang,1685,matei_popescu1510,1733,B20,e4 c5 Bc4 e6 Nc3 Ne7 b3 d5 exd5 exd5 Bb5+ Bd7 Bxd7+ Qxd7 Qe2 Nc6 d3 d4 Ne4 b6 Qf3 f5 Qxf5 Qxf5 Nd6+ Kd7 Nxf5 Nxf5 Nf3 Be7 O-O Bf6 Re1 Rae8 Bb2 Rxe1+ Rxe1 Re8 Rxe8 Kxe8 h3 Ne5 Nxe5 Bxe5 g3 g5 Kg2 Bf6 Kf3 Kf7 Kg4 Kg6 Bc1 h5+ Kf3 Nd6 h4 g4+ Kg2 Kf5 f4 gxf3+ Kxf3 Nb5 Bf4 Nc3 Bb8 Nxa2 Bxa7 Bd8 Bb8 Nb4 Bf4 Nxc2 Bd2 Ne3 Bxe3 dxe3 Kxe3 Bf6 Kf3 Bd4 Kg2 Kg4 Kh2 Kf3 Kh3 Ke3 g4 hxg4+ Kxg4 Kxd3 Kf4 Kc3 Ke4 Kxb3 h5 Bh8 Kd3 c4+ Kd2 c3+ Kc1 Be5 h6 c2 h7 Bf4#,black
10CJtsas,shuhrat1993,1982,matei_popescu1510,1975,A10,c4 g6 Nc3 Bg7 d3 c5 e4 Nc6 Be2 e5 h4 h6 h5 g5 Bg4 Nge7 Nge2 O-O Ng3 Nd4 Be3 f5 exf5 Ndxf5 O-O d6 Nxf5 Nxf5 Nd5 Nd4 Bxd4 exd4 Re1 Be5 Qe2 Bd7 Qe4 Bxg4 Qxg4 Qe8 Nc7 Qf7 Nxa8 Qxf2+ Kh1 Rf4 Qe6+ Kh7 Qd7+ Bg7 Nc7 Rh4+ Qh3 Rxh3+ gxh3 Qf3+ Kh2 Be5+ Kg1 Bg3 Rf1 Qe3+ Kg2 Bf4 Rf3 Qe2+ Rf2 Qxd3 Raf1 Qg3+ Kh1 Qxh3+ Kg1 Qg4+ Rg2 Be3+ Kh1 Qxh5+ Rh2 Qg4 Nd5 Qe4+ Rg2 Bf4 Nf6+,white
10xCHzRV,jpbulbulian,1787,matei_popescu1510,1820,A46,d4 Nf6 Bf4 e6 Nf3 c5 e3 Qb6 b3 Nc6 c3 cxd4 exd4 d6 Nbd2 g6 Bd3 Bg7 O-O Qd8 h3 O-O Nc4 Ne8 Qd2 b5 Ne3 a6 Be4 Bb7 Rad1 Qc7 c4 e5 dxe5 dxe5 Bh2 f5 Bxc6 Bxc6 Nd5 Qb7 Nxe5,white
11G65J1T,matei_popescu1510,1671,adityasoma,1580,D00,d4 d5 e3 Bf5 c4 e6 Nf3 c6 Nc3 Nf6 Qb3 Qb6 c5 Qxb3 axb3 Nbd7 b4 Be7 b5 O-O bxc6 bxc6 b4 Ne4 Nxe4 Bxe4 Be2 Rfb8 Bd2 Nf6 O-O Bg6 Ne5 Rb5 Bxb5 cxb5 Nxg6 hxg6 f3 Nd7 Ra5 a6 Rfa1 Nb8 e4 Nc6 Bc3 Nxa5 Rxa5 Kf8 Kf2 Ke8 Ke3 Kd7 g4 Kc6 f4 f5 exf5 gxf5 g5 Kb7 Ra1 Rh8 Rh1 Rh3+ Kd2 Rf3,black
122RBmhx,matei_popescu1510,1936,vladuslav01,1832,D00,d4 d5 e3 e6 Bd3 c5 c3 c4 Bc2 Nc6 f4 Nf6 Nd2 g6 Ngf3 Bg7 O-O O-O Ne5 Qc7 Rf3 Nd7 Rh3 Ndxe5 fxe5 f6 exf6 Rxf6 Rf3 Qf7 e4 Bd7 e5 Rxf3 Qxf3 Qxf3 Nxf3 Rf8 Be3 b5 h3 b4 a3 b3 Bd1 Ne7 Bf2 Nf5 g4 Ne7 Be3 h6 h4 Be8 Kg2 Bh8 Be2 Bg7 Kg3 Rf7 a4 a5 Nd2 Bc6 h5 gxh5 gxh5 Nf5+,black
123dIOO5,matei_popescu1510,1771,wschacher,1796,A45,d4 Nf6 e3 b6 f4 Bb7 Nf3 e6 Bd3 Ke7 Nbd2 Ke8 O-O Be7 c3 Nc6 e4 Ng4 Qe1 h5 h3 Nf6 e5 Nd5 Nb3 d6 a3 a6 c4 dxe5 cxd5 Qxd5 fxe5 g5 Nxg5 Qxb3 Nxf7 Rg8 Qe2 Nxd4,black
12e8tgel,dw_smith1001,1969,matei_popescu1510,1856,D02,d4 d5 Nf3 c5 e3 Nc6 b3 Bf5 Bb2 e6 a3 Nf6 Be2 Bd6 O-O O-O Nbd2 h6 dxc5 Bxc5 c4 Ne4 cxd5 Qxd5 Bc4 Qd7 Nxe4 Qxd1 Rfxd1 Bxe4 Rd7 Bxf3 gxf3 Rab8 Rad1 Rfd8 Rxd8+ Rxd8 Rxd8+ Nxd8 b4 Bd6 b5 b6 a4 Nb7 Bd3 Nc5 Bc2 f6 h3 Kf7 h4 e5 h5 Ke6 Kf1 Kd5 Ke2 Kc4 Ba3 Kc3 Bd1 Bf8 f4 exf4 exf4 Ne6 Bxf8 Nxf8 Kf3 Ne6 Ke4 Nc5+ Kf5 Kb4 Kg6 Nxa4 Bxa4 Kxa4 Kxg7 Kxb5 Kxh6 a5 Kg6 a4 h6 a3 h7 a2 h8=Q a1=Q Qe8+ Kb4 Qe7+ Kb5 Qd7+ Kb4 Qd6+ Kb5 Qxf6 Qg1+ Kf5 Qb1+ Kg5 Qg1+ Kf5 Qb1+ Ke6 Qb3+ Ke7 Qa3+ Kf7 Qf3 Qe5+ Kb4 Qd6+ Ka4 Qxb6 Qxf4+ Ke8 Qe4+ Kd7 Qg4+ Kc7 Qc4+ Kb8 Qg4 Qa7+ Kb3 Qb7+ Kc2 Qb6 Qf4+ Ka7 Qa4+ Kb7 Qd7+ Ka6 Qa4+ Kb7 Qd7+ Qc7+ Qxc7+ Kxc7 Kd3 Kd6 Ke4 Kc5 Kf3 Kc4 Kxf2,draw
13B0lnSM,matei_popescu1510,1625,monkes_popsul,1659,D00,d4 d5 e3 e6 Bd3 c5 c3 Nf6 Nd2 Nc6 f4 a6 Ngf3 Be7 O-O O-O Ne5 Qc7 Rf3 b5 Rh3 h6 g4 Nxe5 fxe5 Nh7 Nf3 f5 exf6 Bxf6 g5 Nxg5 Nxg5 Bxg5 e4 cxd4 Bxg5 hxg5 e5 Qxe5 cxd4 Qxd4+ Kh1 Qf6 Qh5 Qh6 Qg4 e5 Qb4,black
14ydJX9S,matei_popescu1510,1908,harro1,1912,A40,d4 e6 e3 b6 f4 Bb7 Nf3 a6 Bd3 d6 O-O Nd7 e4 g6 c3 h6 e5 d5 g4 Ne7 Qe1 Bg7 Nh4 c5 f5 exf5 gxf5 Nxf5 Nxf5 gxf5 Qd2 Rg8 Kh1 cxd4 cxd4 Nf8 Qf4 Ne6 Qf2 Bxe5 Qxf5 f6 Qxe6+ Qe7 Qxg8+ Kd7 Qg4+ Kc6 dxe5 Qxe5,white
16LfifTB,matei_popescu1510,1669,pensionerr,1682,D00,d4 d5 e3 c6 Bd3 Nf6 Nd2 Bg4 f3 Bh5 Ne2 Bg6 e4 dxe4 fxe4 Bh5 O-O Bxe2 Qxe2 Qxd4+ Kh1 e6 e5 Nd5 Nb3 Qb4 a3 Qe7 c4 Nb6 Be3 N8d7 Rad1 O-O-O Bg1 g6 Nd2 Bg7 Nf3 h6 b4 g5 Bd4 f6 exf6 Bxf6 Ne5 Bxe5 Bxe5 Nxe5 Qxe5 Rhf8 Rfe1 Rf5 Bxf5 Rxd1 Rxd1 Nd7 Qxe6,white
16z7sWgj,daka41111,1876,matei_popescu1510,1861,C00,e4 e6 Nf3 d5 exd5 exd5 d4 Bd6 Nc3 c6 Bd3 Bg4 h3 Bh5 g4 Bg6 Bxg6 hxg6 Qe2+ Qe7 Bg5 f6 Qxe7+ Nxe7 Be3 g5 O-O-O Nd7 h4 gxh4 Nxh4 Kf7 g5 f5 Rde1 g6 f4 Bb4 Bd2 Nc8 Ne2 Bxd2+ Kxd2 Nd6 Ng3 Ne4+ Nxe4 dxe4 c4 Nb6 b3 Rad8 Kc3 a5 Ng2 Nd7 c5 Kg7 Ne3 Nf8 Rxh8 Kxh8 Nc4 Ne6 Nd6 Kg7 Nxb7 Rxd4 Nxa5 Rd3+ Kc4 Nxf4 Nxc6 Rd2 a4 Ng2 Rc1 e3 Ne5 e2 Nf3 Ra2 c6 Ne3+ Kd3 Nd5 Kd4 Nc7 Kc5 Kf7 Kd6 Ne8+ Kd7 Rd2+,white
173jhXy0,psydoc92,1872,matei_popescu1510,1884,B10,e4 c6 Nf3 d5 Nc3 a6 exd5 cxd5 d4 Nf6 h3 Bf5 Bd3 Bxd3 Qxd3 Nc6 Bg5 e6 O-O Be7 Rfe1 O-O a3 b5 Ne2 Rc8 c3 Ne4 Bxe7 Qxe7 Nf4 Na5 Ne5 Nc4 Nxc4 Rxc4 f3 Nf6 Rac1 Rfc8 g4 Qc7 g5 Qxf4 gxf6 Qxf6 Kh2 Qf4+ Kg2 a5 Rg1 b4 axb4 axb4 Kf2 bxc3 bxc3 Ra8 Rb1 Ra2+ Kf1 g6 Rg4 Qh2 Qe3 Qxh3+ Kg1 Qh2+ Kf1 Qh1+ Rg1 Qh3+ Ke1 Qf5 Rg4 Qxb1+,black
17My0qL4,matei_popescu1510,1883,aristeo93,1840,A41,d4 d6 Nc3 Nd7 e4 c6 Be3 Qc7 Qd2 e5 Nge2 Ngf6 f3 g6 g4 Bg7 O-O-O h5 gxh5 Rxh5 h4 Nb6 Ng3 Rh8 Be2 a6 dxe5 dxe5 Bc5 Be6 Bd6 Qd7 Bxe5 O-O-O Bf4 Qe7 Qe3 Nc4 Bxc4 Bxc4 Qa7 Bd5 Qa8+ Kd7 Qxb7+ Ke8 Qxe7+ Kxe7 exd5 cxd5 Rhe1+ Kf8 Bg5 Rd6 Re2 d4 Nce4 Nxe4 Rxe4 f6 Bf4 Rc6 Rde1 g5 Re8+ Kf7 Rxh8 Bxh8 hxg5 fxg5 Bxg5 Rg6 f4 Bf6 Bxf6 Kxf6 Ne4+ Kf5 Nc5 Kxf4 Nd3+ Kf3 Ne5+ Kf2 Nxg6 Kxe1 Ne5 Ke2 Nd3 Ke3 b3 a5 a4 Ke4 Kd2 Kd5 Nb2 Kc5 Kd3 Kb4 Nc4 Kc5 c3 dxc3 Kxc3 Kc6 Nxa5+ Kb6 Nc4+ Kc5 b4+ Kc6 a5 Kb5 Kb3 Ka6 Ka4 Kb7 Kb5 Kc7 Ka6 Kb8 Kb6 Ka8 Nd6 Kb8 a6 Ka8 Nb5 Kb8 a7+ Ka8 Nc7#,white
187iwYN1,markuz24,1959,matei_popescu1510,1967,D31,d4 e6 c4 d5 Nc3 c6 Bf4 dxc4 e3 b5 a4 Qb6 Nf3 Bb4 Be2 Bb7 O-O Bxc3 bxc3 a6 Bd6 Qd8 Ba3 Ne7 Ne5 Nd7 f4 Nxe5 fxe5 O-O Qe1 Re8 Qf2 Rf8 Qh4 Ng6 Qh5 Re8 Qf3 Qc7 Bd6 Qd7 h4 c5 Qg4 cxd4 exd4 Ne7 Bf3 Nf5 Bxb7 Qxb7 Bc5 Ne3 Qf4 Qxg2#,black
1AKzZiTR,kgjaba,1806,matei_popescu1510,1833,B12,e4 c6 d4 d5 e5 c5 c3 Nc6 Nf3 Bg4 Bb5 e6 O-O Qb6 Bxc6+ bxc6 Be3 cxd4 cxd4 Qxb2 Nbd2 Qa3 Qc2 Rc8 Rfb1 Ne7 Rb7 Nf5 Bf4 c5 dxc5 Bxc5 Ng5 Bxf2+ Kxf2 Rxc2 Rb8+ Ke7 Rxh8 Qc3 Nf3 Qxa1 Rxh7 Bxf3 gxf3 Qd4+ Ke1 Qxf4,black
1B6oiAvD,matei_popescu1510,1696,barniclejones,1706,D00,d4 d5 e3 Nf6 Bd3 Bg4 f3 Bh5 Nd2 e6 Ne2 Bd6 O-O Nbd7 c3 e5 e4 dxe4 fxe4 exd4 cxd4 Bb4 a3 Ba5 Nc4 b6 Nxa5 bxa5 Qb3 Rb8 Qc2 Bg6 Nf4 c6 Nxg6 hxg6 Bf4 Rb7 Rf2 Nh5 Raf1 Nxf4 Rxf4 f6 e5 O-O e6 Nb6 Bxg6 Nd5 Rh4 Ne7 Bf7+ Rxf7 exf7+ Kxf7 Re4 Rd7 Rfe1 Nf5 Re8 Qxe8 Rxe8 Kxe8 Qxf5 Rxd4 h3 Rd2 Qe6+ Kf8 Qxc6 Rxb2 Qc8+ Kf7 Qc7+ Kg6 Qxa5 Rb7 Qa6 Re7 Qd3+ Kf7 a4 Re5 Qd7+ Re7 Qd5+ Kg6 a5 Kh7 Kh2 Kg6 h4 f5 Kh3 Kf6 Qd6+ Kf7 a6 g6 g3 Re6 Qd7+ Re7 Qd5+ Kf6 Qd2 Re6 Qg5+ Kf7 g4 Rxa6 gxf5 Ra3+ Kg2 gxf5 Qxf5+ Kg7 Qg5+ Kh8 Qf6+ Kg8 Qg6+ Kh8 Qf6+ Kg8 Qd6 Ra2+ Kh3 a5 Qe6+ Kh7 Qxa2,white
